"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/35cb2bd2e978e8938fa06e9895c957aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=efdfd412&x-expires=1746838800&x-signature=Y0CwVsWc59PX75brm2AuhgoqzNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466655643422032658","1738466269","2025-02-02T03:17:49.000Z","36","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"1","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","ketika sering membantu, lama kelamaan bantuan itu di anggap kewajiban oleh orang²","7316743122443715589","fuadraa","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f995997efc795fde117435944592f360~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a50d5ad5&x-expires=1746838800&x-signature=1vsr3f%2F2MUIHxrOijaP8JxRzPuE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466617927341703941","1738457485","2025-02-02T00:51:25.000Z","13","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","salut sama pandawara bisa mbersihin sungai sekotor ituuuu😭😭","7113515952473637915","kmnanya00_","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8da48ccf1daf7c4d60d1420494071f32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a5ee2c7&x-expires=1746838800&x-signature=vP7iy8FHUw5cbySx%2FTBiCeg6Yjs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466087144937210631","1738333892","2025-01-31T14:31:32.000Z","164","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"3","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","mau di bersihkan sebersih apapun kalau warga nya gak ada kesadaran sama aja","7000513427199722523","yoga8234","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c9dbfaecd32b808d065da10609229fb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=11d25144&x-expires=1746838800&x-signature=1IozNE6817UOVsjKMcdE6STSTt0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7465975823877047060","1738307990","2025-01-31T07:19:50.000Z","45","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","Salam Respect from Malaysia🙏","6952529779354665985","el.kim22","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72f95be2&x-expires=1746838800&x-signature=PzglXS%2BFXQmY5dhYKotn%2FxZD0ek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466035134568514312","1738321788","2025-01-31T11:09:48.000Z","15","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"2","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","wajib dikasih jempol untuk Pandawara👍👍👍","7424131126547350533","panpanpan_035","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e70c675c72dd7a6d908df2c8e6a153cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9d81ec6&x-expires=1746838800&x-signature=54qOmndjzKqBOgkfxnov%2B%2BWYzhk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466096556040422149","1738336093","2025-01-31T15:08:13.000Z","15","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","pandawara pahlawan bumi🥺🫶","269902064032509952","_novamelia","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7409e20578e2fa02953d7d461ae6a147~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab0cdb83&x-expires=1746838800&x-signature=TtwdP802jXmJzvgl3%2Bq52NAZhwY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466713222524224263","1738479662","2025-02-02T07:01:02.000Z","10","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","jangan di perkotor lagi ya buat orang² yg ad di sekitar sungai citarum,kita hargai usaha pandawara😁👏","7430375562382377990","tomi28159","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7a024ab2405e68c2f9063a6bb0e96d8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=457d5666&x-expires=1746838800&x-signature=%2BNAQ2cvt8yxYnClizyYMFehZo5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466640474385138437","1738462740","2025-02-02T02:19:00.000Z","10","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","🐟🐟🐟🐟: makasi pandawara kau lah sahabat sejatikuuuu","7362443505085580305","_abcdear","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2f07c9219f9ab18c8729da1986bb6762~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5af256ae&x-expires=1746838800&x-signature=TggJ%2BzDCg0Qscg%2BeyMBbq0cJu4M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7467033390853079816","1738554210","2025-02-03T03:43:30.000Z","19","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"1","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","yang kek gini yang harus kita apresiasikan guys perjuangan mereka gak main main lo,jad buat warga indo stop buang sampah sembarang 🥹","7134351667973489691","ecacantikk88","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/abc2904322d23d0bdf4bbf4ed8675728~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01eecc75&x-expires=1746838800&x-signature=MUcRQmjGgbLYVcd%2FOXC99%2B771CQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466281104983868168","1738379058","2025-02-01T03:04:18.000Z","26","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","kayak gini kerjanya bisa gak sih anak pandawara dijadiin pns semua","70808943817","ccupcakeys.s","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06037aded32707d1e603121dcafd2638~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d08e1f70&x-expires=1746838800&x-signature=FwCN0MlChtvw7BPv1z9rssssDTM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466448364822889237","1738421751","2025-02-01T14:55:51.000Z","26","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"3","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","terima kasih banyak pandawara, kalian adalah panutan untuk semua anak muda di indonesia, semoga semua yg kalian lakukan menjadi cnth untuk kita semua","7264959536170435590","resha_10316","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/881bf01469939b7b0f6baa24456a9e7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=85f5bfc2&x-expires=1746838800&x-signature=KBBV2nwFR7MfweMrMjclUtDeRYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466281650713084678","1738379192","2025-02-01T03:06:32.000Z","347","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"6","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","udh brsih kek gtu nanti tiba2 full lagi sedih banget ga si liatnya😭😭","7368797661710877702","cikaka984","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ea34bad732b8e17eb4d7960936d9ec8d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c798737e&x-expires=1746838800&x-signature=63F6JRxAFyziv1vUFocv5ARhkWk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466674921914041096","1738470740","2025-02-02T04:32:20.000Z","11","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","pandawara wajib sehat banyak rezeki😭","6526817643386421250","asiww_","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/68b427b618a1d625b8c83181a24fa625~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad971d4a&x-expires=1746838800&x-signature=6b90uhFNjsWU%2BN6OSx64TyGajn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466032134801769234","1738321080","2025-01-31T10:58:00.000Z","19","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","kita belajar dari pandawara
walau awal hanya mencoba
tapi bisa mendunia 😅","7248872433541170182","sodrekers_pt.singalend","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cc058455d1c1dbc3ce7b642898efd675~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ecbce718&x-expires=1746838800&x-signature=YSynOByMcjlICMnrQM1esPKc%2FLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466674536101708552","1738470661","2025-02-02T04:31:01.000Z","69","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","sejorok itu kah warga di sana? ihh🤮","6739366288052143105","sipotsedotgtg","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0b4d252930a44dfeed104ea8a6540c76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9b2897ba&x-expires=1746838800&x-signature=QkNEpb4s%2BZb6A46j%2Bucyn6QIFxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466616266527081232","1738457094","2025-02-02T00:44:54.000Z","12","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","seriusan ga di notice pemerintah gitu ya? kalau kita komen di Gerindra biar pandawara di notice boleh ga si? jujur salut banget sama mereka","7003248525391873050","hlynn_052","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/578fc8b61d10c3018b3bcb6b7fed4bb4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d151891c&x-expires=1746838800&x-signature=EKrSIjtcpkF3vVg4FEbeZvCRQ38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466698126381728520","1738476152","2025-02-02T06:02:32.000Z","34","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"2","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","menurutku ini sangat keren dan baik, tapi jika kita tidak bisa memperbaiki yg membuat masalah nya, ini hanya akan sementara dan akan terjadi lagi masalah seperti ini","7208897814696150042","tanditris","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c167e544707ccfea8c21cd33c005374a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e8ac0f0&x-expires=1746838800&x-signature=sar6IObbzuisCeaM7BoW9msbxog%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466068745271722768","1738329610","2025-01-31T13:20:10.000Z","219","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"5","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","Buat masyarakat tolong jangan buang sampah di sungai lg ya😭 buat pemerintah setempat mohon untuk diberikan fasilitas2 pembuangan sampah sehingga sampah dpt terkelola dg baik🙏🏻","7000766392682398722","duades0908","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dbed056db63e2d7d519768ab97db9bd1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=91e63dde&x-expires=1746838800&x-signature=Zpkmk1kXA%2FkA9T4Qf0%2F2%2FxCaNwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466271581271180037","1738376848","2025-02-01T02:27:28.000Z","29","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","pemerintah : saat nya foto","7247888380896445446","sairi503","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/27ef5917f17760e5987f7febe3758240~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8c9f47c&x-expires=1746838800&x-signature=xEAEzNM0UnS8pxYXBYCwxiX8Kto%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466128402539905800","1738343505","2025-01-31T17:11:45.000Z","28","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","gilerr satu sungai mat penuh sampah","7032089487224423451","ceokedekut","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4ecbc7c25b4cd1b0564d4b79a1c12b78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9d15f59&x-expires=1746838800&x-signature=cUvtV%2BDH4foGYhZy%2FzirMaAcTvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7465988604385985298","1738310951","2025-01-31T08:09:11.000Z","28","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"1","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","nah sekarang tinggal kesadaran manusia nya aja","7432474284067456005","rafa.maulana58","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/bde74790893e5bd0756e4eb96f03a14f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7e014c6&x-expires=1746838800&x-signature=cX5gBURKI03OoWolY%2BYzsbLj0sM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466024042580656914","1738319201","2025-01-31T10:26:41.000Z","77","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"1","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","kita harus mencontoh pandawara walau pun tidak dibayar tetapi dia tetap berusaha semaksimal mungkin agar bumi kita bersih","7295313114474710021","danzjetak","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e317c9c6fdc91d205690f837f23a2f76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1317b51&x-expires=1746838800&x-signature=YVfZdibqlnPJV6DOgyq%2FxT4ppeM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466066507954930452","1738329094","2025-01-31T13:11:34.000Z","62","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"3","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","@jieeee‧ ִֶָ☾.:Aku mikirnya gini, coba kalo dari pemerintah pasti make dana banyak banget ga si? keren banget asli pandawara bisa bersihin sungai kotor begitu. Ayo kita jaga sama² kebersihan lingkungan kita guys! 🩵","7232863500773852187","liaaeueo","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fee0ff963fc2a1ef29acb30237ad055c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9b9b2b6&x-expires=1746838800&x-signature=0cQjkaz3mJ1C7sLKgk%2FSR0sTWoE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466730588964537106","1738483699","2025-02-02T08:08:19.000Z","18","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","apa susahnya sih buang sampah pd tempatnya, bungkus permen aja q kantongin kalo ga nemu tmpat sampah😭","7307936047182595078","fitri_ries92","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/978faa1daef731045eec912074d83f39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32cc13c5&x-expires=1746838800&x-signature=pZtf7PvsHDrqcz3bbJcE8iiQ0sw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466088399310848769","1738334185","2025-01-31T14:36:25.000Z","43","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"4","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","klau pemerintah lma buat bantu pandawara dri segi penyediaan alat dan anggaran, knp ga kta aja sbgai masyarakat indonesia yg msih sdar akn lingkungan in yg bantu donasi buat mrka? biar bsa bntu"" mrk","7355522983413728262","fgirllll","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b1a5a16b9f86373a113ed14896707411~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6982f80&x-expires=1746838800&x-signature=eeBId4%2FyseFecbm52FM8%2FEP46q4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466689750331589381","1738474237","2025-02-02T05:30:37.000Z","33","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"5","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","Setuju banget mending bayar pajak ke pandawara","7150264451919561730","khyyirnaa","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/95d1f2b894a64dd2f242ef23045da3e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8097c93a&x-expires=1746838800&x-signature=fOsGD9eMadBqaJbBhAAw%2Fy1FOu8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466050696930411280","1738325416","2025-01-31T12:10:16.000Z","27","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","Kok bisa sih sampe kaya gt sungaiii😭😭😭😭😭","6507864006241239042","0u0u0oo","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9fcdedcf1e01ec2c627be5dc351e7656~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a3f43c4&x-expires=1746838800&x-signature=LncgRotJ7yjCoZddQKJl3kkw2qA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466758373480940289","1738490174","2025-02-02T09:56:14.000Z","15","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","udah dibersihin nih, untuk warga sekitar tolong kesadarannya","7163609784570381338","vavierrr","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8e447fd68b5db777785d49783322c984~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95dd903e&x-expires=1746838800&x-signature=Yw7uabbqsa5fnXspjbT%2FGLlGk2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7465988039022920466","1738310817","2025-01-31T08:06:57.000Z","15","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","INI KEREN BGT GILA","6831073119576228866","na_30o","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/70ba862e20312c8313b914eee8638b6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26848e4e&x-expires=1746838800&x-signature=R0ViJ15%2Fc0Q4QwScJWHUQTqZG00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466088437571093254","1738334207","2025-01-31T14:36:47.000Z","22","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","masuk surga deh lo pada 😭😭😭","7035545134914077698","yoonaru_","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4e0e8d04acc675c6d5557e458f74530f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5c4869a&x-expires=1746838800&x-signature=hHZf5EUTrHrBztBH0t2Jq7U3ngU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7465977500074607367","1738308362","2025-01-31T07:26:02.000Z","12","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","jujur terharu liat pandawara yg selalu mengusahakan supaya negara kita menjadi tmpat yg bersih tapi di balik itu ad kesadaran masyarakat yg kurang memumpuni, semangat & sehat selalu buat pandawara🥰💪","7097978835622986753","lenapanggabean.28","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0ab23e9c05b44ef3c25658ff93c2077b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7efa924e&x-expires=1746838800&x-signature=tkybMPAN00C8J2vVTvKK1bilzek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466118582385738501","1738341218","2025-01-31T16:33:38.000Z","305","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"24","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","buset pemerintah setempat ngapain aja","6519022394726875137","gtm1912","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c64b49bb77c17d745c70aa2e4a04269d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cbee2b1a&x-expires=1746838800&x-signature=Gpjj%2BVVXh6szSrYG0pRPi6LRi0w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7465974643552715527","1738307698","2025-01-31T07:14:58.000Z","26","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"1","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","di antara yang fyp cuma fyp pandawara yg slalu gw like","7168327329478263814","_siapa_aja76","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3bafecc7a811309d7035b5088b0781c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9608bb72&x-expires=1746838800&x-signature=N9%2Fyj07btl8mjMfDkj6dWkJZWxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466061655954277128","1738327959","2025-01-31T12:52:39.000Z","26","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","Gila si klo smpe kotor lagi🥺","6977236054866101249","wikken_gtrzka","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b750822306deee7c63e2ce7c5d6959ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=240d1180&x-expires=1746838800&x-signature=yjZ3pP3TzymLuoBHyz4d5kXLNbk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466659823112749842","1738467240","2025-02-02T03:34:00.000Z","17","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","makasih, makasih, makasssiiih, makassiiiiiih, makasssiiiih, MAKASSIIIIIIH","7028943569935631362","rputrijuanda","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8d753af5eee33cfe01183102f34644df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d122891&x-expires=1746838800&x-signature=kRMpgyGzYUK%2Bhdj7eS%2BeVdtDApw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7466084856193385234","1738333363","2025-01-31T14:22:43.000Z","60","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","false","false",,"0","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757","KERENN BGTTT YA ALLAHHHH","6551930700516556802","ppftt11","https://www.tiktok.com/@pandawaragroup/video/7465971640732650757"
